,name,mean,std,cat,mean_norm,std_norm,slope
42,Alizée DUFRAISSE.csv,15.548387096774194,7.540286067417775,WOMEN,0.37801764553287265,0.1487451087150536,2.949079766212642e-19
43,Aljosa GROM.csv,38.6,12.112436217008993,MEN,0.6147566664642516,0.19602454980118325,6.147329446098086e-18
44,Alma BESTVATER.csv,45.714285714285715,14.941154414505434,WOMEN,0.7981421626799777,0.10922755030564645,5.354428793119654e-19
45,Amanda ROHNER.csv,33.833333333333336,7.547626558506102,WOMEN,0.7396185693574191,0.156995029081389,2.8334400142951245e-18
46,Amanda SPEED.csv,64.6,29.669850016472953,WOMEN,0.9495396761592094,0.03271411800693466,1.708261778710092e-19
47,Amri AMRI.csv,41.5,28.43765109849968,MEN,0.7326926996658797,0.23961214840365358,1.082289960348198e-18
48,Ana KOSMAC.csv,19.0,8.406346808612328,WOMEN,0.5307559617904445,0.14403601270642277,6.477813949411698e-18
49,Ana TIRIPA.csv,25.714285714285715,6.156684327197709,WOMEN,0.5983530358530358,0.07888489105007136,2.1130555268285482e-18
50,Anak VERHOEVEN.csv,5.916666666666667,5.775345005199085,WOMEN,0.12989964469893617,0.11248026185123829,-8.771117176129326e-19
51,Anastasiia SAMOILINA.csv,26.5,10.993504575754852,WOMEN,0.636531612207421,0.08371417044235896,5.56105139627732e-20
52,Anatole BOSIO.csv,35.666666666666664,11.291589790636214,MEN,0.5350771814862156,0.1145429805356501,-7.65861672792231e-21
53,Anderson GOUVEIA.csv,46.0,17.146428199482248,MEN,0.9128934228153505,0.08844388538265419,-3.581946347961319e-19
54,Andre BOROWKA.csv,31.714285714285715,11.131251587524284,MEN,0.6387992929182861,0.24542281995796209,-6.1936512730671764e-18
55,Andrea Brigitta SZEKELY.csv,28.15,10.126957250719228,WOMEN,0.6694058887722016,0.19230318750710176,-3.7162134161565366e-19
56,Andrea CARTAS BARRERA.csv,36.5,10.650285039780458,WOMEN,0.7994540066262397,0.11314499495136122,-2.3118058245851613e-18
57,Andrea EBNER.csv,34.53333333333333,8.416537009845275,WOMEN,0.6528702006112709,0.12831177769138127,-8.652285217908533e-19
58,Andrea KÜMIN.csv,35.21052631578947,14.466739429035222,WOMEN,0.5419796982596891,0.15130960352538844,-3.6331235156840945e-19
59,Andrea ROJAS.csv,57.2,13.764343168387763,WOMEN,0.7948009396016321,0.15151284677706048,-4.111769068466514e-19
60,Andreas BINDHAMMER.csv,24.84,12.350923290282754,MEN,0.46177845877431073,0.24527026602196145,
61,Andreas PFANNER.csv,39.09090909090909,7.020748470847613,MEN,0.633340243759916,0.18679720059008467,3.3205418118735537e-19
62,Andrej CHRASTINA.csv,43.6,18.447222013083703,MEN,0.6385422080420926,0.22838893776421806,9.711028771264719e-18
63,Andres QUINTEROS.csv,67.6,17.21336689901194,MEN,0.855554630043798,0.1384109779334846,-3.413435272544674e-18
64,Andrey SHAGIN.csv,45.5,21.049940617493437,MEN,0.8230943261251481,0.1398963341199177,2.791819054012366e-18
65,André BEREZOSKI.csv,48.5,17.05533979094569,MEN,0.7164036140864926,0.14225146567982572,-4.876409137664577e-19
